Taxonomy	Rank	HMT	Notes	Max	BM-mean	BM-10p	BM-90p	BM-sd	BM-prev	HP-mean	HP-10p	HP-90p	HP-sd	HP-prev	KG-mean	KG-10p	KG-90p	KG-sd	KG-prev	PT-mean	PT-10p	PT-90p	PT-sd	PT-prev	ST-mean	ST-10p	ST-90p	ST-sd	ST-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	SV-mean	SV-10p	SV-90p	SV-sd	SV-prev	TD-mean	TD-10p	TD-90p	TD-sd	TD-prev	TH-mean	TH-10p	TH-90p	TH-sd	TH-prev
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;segnis	species	762	Reads equally close to A. segnis, A. sp. HMT 512, and A. sp. HMT 513 were assigned one-third to each taxon.; 	0.15	0.018	0.0	0.038	0.083	31.081	0.014	0.0	0.028	0.047	31.081	0.004	0.0	0.005	0.021	10.811	0.04	0.0	0.038	0.269	30.405	0.0	0.0	0.0	0.0	0.0	0.134	0.0	0.343	0.368	42.568	0.15	0.0	0.332	0.413	50.0	0.056	0.0	0.203	0.117	49.324	0.008	0.0	0.012	0.047	20.946	0.014	0.0	0.028	0.051	29.054
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;showae	species	763	Reads equally close to C. rectus and C. showae were assigned half to each taxon.; 	0.174	0.013	0.0	0.051	0.026	34.459	0.014	0.0	0.042	0.031	31.757	0.078	0.0	0.146	0.262	35.135	0.063	0.0	0.17	0.155	60.135	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.496	0.27	70.946	0.164	0.0	0.433	0.274	75.0	0.108	0.0	0.342	0.176	66.892	0.014	0.0	0.023	0.059	27.703	0.034	0.0	0.083	0.085	39.865
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;sicca	species	764	Reads equally close to N. flava, N. macacae, N. mucosa, and N. sicca were assigned one-fourth to each taxon.; 	1.078	0.383	0.0	1.146	0.794	86.486	0.196	0.0	0.399	0.557	81.757	0.115	0.0	0.186	0.325	57.432	0.091	0.0	0.117	0.309	66.892	0.0	0.0	0.0	0.0	0.0	0.633	0.0	1.375	1.147	85.811	1.078	0.009	3.057	1.515	93.243	0.422	0.0	1.057	0.581	87.162	0.025	0.0	0.068	0.05	58.784	0.069	0.0	0.188	0.14	65.541
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sinensis	species	767	Reads equally close to S. australis, S. cristatus clade 578, S. parasanguinis clades 411 and 721, S. sinensis, and S. sp. HMT 057 and 066 were divided equally among taxa.; 	0.849	0.163	0.015	0.416	0.203	99.324	0.495	0.094	1.05	0.445	100.0	0.032	0.0	0.099	0.071	56.081	0.419	0.077	0.936	0.384	97.973	0.001	0.0	0.003	0.004	16.084	0.049	0.0	0.119	0.089	79.054	0.073	0.0	0.159	0.112	86.486	0.311	0.057	0.667	0.326	100.0	0.849	0.184	1.746	0.737	100.0	0.476	0.107	1.016	0.395	99.324
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;socranskii	species	769	Reads equally close to T. socranskii, T. sp. HMT 268, and T. sp. HMT 269 were assigned one-third to each taxon.; 	0.297	0.009	0.0	0.016	0.056	25.676	0.003	0.0	0.006	0.016	10.811	0.0	0.0	0.0	0.002	3.378	0.027	0.0	0.069	0.065	45.946	0.0	0.0	0.0	0.0	0.0	0.297	0.0	0.848	0.401	73.649	0.129	0.0	0.392	0.293	62.838	0.027	0.0	0.073	0.044	56.081	0.003	0.0	0.01	0.01	18.919	0.01	0.0	0.023	0.033	30.405
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sputigena	species	775		2.618	0.224	0.0	0.527	0.421	77.027	0.131	0.0	0.288	0.263	66.892	0.065	0.0	0.135	0.246	31.081	0.616	0.0	1.937	1.589	63.514	0.0	0.0	0.0	0.006	1.399	2.029	0.054	4.915	2.761	93.243	2.618	0.282	6.178	2.582	97.297	0.566	0.02	1.57	0.651	90.541	0.282	0.0	0.744	0.796	55.405	0.422	0.0	0.866	1.378	59.459
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;sp._HMT_780	species	780		3.421	0.275	0.0	0.54	0.781	51.351	0.093	0.0	0.237	0.191	47.973	3.421	0.0	10.924	4.912	72.297	0.107	0.0	0.209	0.326	41.892	0.006	0.0	0.0	0.053	1.399	0.036	0.0	0.086	0.106	25.0	0.024	0.0	0.092	0.051	29.054	0.112	0.0	0.366	0.196	55.405	0.007	0.0	0.016	0.03	14.189	0.319	0.0	0.173	2.742	40.541
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;saccharolytica	species	781		0.085	0.002	0.0	0.0	0.008	4.73	0.003	0.0	0.0	0.021	3.378	0.002	0.0	0.0	0.009	3.378	0.004	0.0	0.0	0.046	2.027	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.24	0.222	33.784	0.085	0.0	0.204	0.236	34.459	0.012	0.0	0.035	0.042	14.865	0.0	0.0	0.0	0.003	1.351	0.002	0.0	0.0	0.009	6.081
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;fusca	species	782		0.081	0.005	0.0	0.0	0.027	4.73	0.002	0.0	0.0	0.009	4.054	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.023	0.299	12.162	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.24	6.081	0.018	0.0	0.0	0.183	3.378	0.016	0.0	0.029	0.101	13.514	0.001	0.0	0.0	0.004	2.027	0.081	0.0	0.003	0.781	10.135
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;shahii	species	795		0.363	0.062	0.0	0.205	0.148	32.432	0.203	0.0	0.708	0.425	42.568	0.008	0.0	0.021	0.03	11.486	0.347	0.0	1.015	0.822	41.216	0.0	0.0	0.0	0.003	0.699	0.007	0.0	0.0	0.069	4.73	0.003	0.0	0.0	0.025	4.054	0.299	0.0	0.899	0.602	47.973	0.233	0.0	0.855	0.536	40.541	0.363	0.0	1.248	0.726	43.243
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;pylori	species	812		0.021	0.004	0.0	0.0	0.04	2.027	0.021	0.0	0.0	0.218	2.703	0.001	0.0	0.0	0.009	0.676	0.0	0.0	0.0	0.003	0.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.676	0.001	0.0	0.0	0.016	0.676	0.001	0.0	0.0	0.007	2.027	0.0	0.0	0.0	0.004	0.676	0.003	0.0	0.0	0.025	2.703
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;catarrhalis	species	833	Reads equally close to M. catarrhalis and M. nonliquefaciens were assigned half to each taxon.; 	0.378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	1.351	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.009	0.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.676	0.0	0.0	0.0	0.0	0.0	0.378	0.0	0.0	3.118	4.73
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Pseudoleptotrichia;goodfellowii	species	845		0.131	0.006	0.0	0.028	0.016	14.865	0.003	0.0	0.0	0.012	8.108	0.005	0.0	0.0	0.044	2.703	0.004	0.0	0.0	0.017	9.459	0.0	0.0	0.0	0.0	0.0	0.131	0.0	0.329	0.331	42.568	0.048	0.0	0.132	0.149	35.135	0.018	0.0	0.057	0.044	28.378	0.001	0.0	0.0	0.007	4.054	0.001	0.0	0.0	0.006	4.054
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;gingivicola	species	848		0.065	0.008	0.0	0.0	0.043	8.108	0.003	0.0	0.0	0.02	3.378	0.001	0.0	0.0	0.012	1.351	0.002	0.0	0.0	0.011	4.054	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.138	0.197	25.0	0.065	0.0	0.188	0.174	33.108	0.004	0.0	0.0	0.025	6.081	0.001	0.0	0.0	0.01	1.351	0.0	0.0	0.0	0.003	0.676
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;haemolyticus	species	851	Reads equally close to H. haemolyticus and H. sp. HMT 908 were assigned half to each taxon.; Reads equally close to H. haemolyticus, H. sp. HMT 908, and Aggregatibacter sp. HMT 898 were assigned one-third to each taxon.; 	3.534	1.427	0.033	3.877	2.094	93.243	0.334	0.0	0.721	0.582	87.162	3.534	0.173	10.109	4.592	95.946	0.332	0.0	0.62	0.928	81.757	0.0	0.0	0.0	0.0	0.699	0.092	0.0	0.205	0.26	61.486	0.106	0.0	0.22	0.33	57.432	0.391	0.01	1.004	0.463	89.865	0.021	0.0	0.051	0.043	45.946	0.26	0.0	0.651	0.705	76.351
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;massiliensis	species	852		0.131	0.005	0.0	0.017	0.02	12.162	0.003	0.0	0.0	0.013	6.757	0.003	0.0	0.0	0.024	4.054	0.001	0.0	0.0	0.004	2.027	0.0	0.0	0.0	0.0	0.0	0.121	0.0	0.3	0.255	62.838	0.131	0.0	0.312	0.222	66.892	0.001	0.0	0.0	0.007	4.054	0.0	0.0	0.0	0.001	0.676	0.001	0.0	0.0	0.008	2.703
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;gonidiaformans	species	860	Reads equally close to F. gonidiaformans and F. necrophorum were assigned half to each taxon.; 	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.676	0.0	0.0	0.0	0.004	1.351	0.05	0.0	0.0	0.327	9.459	0.0	0.0	0.0	0.001	0.699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.014	5.405	0.0	0.0	0.0	0.0	0.676	0.016	0.0	0.0	0.136	7.432
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;graevenitzii	species	866		1.027	0.08	0.0	0.292	0.164	50.0	0.47	0.0	1.047	1.112	81.757	0.022	0.0	0.031	0.101	16.216	0.618	0.0	1.635	1.106	85.135	0.0	0.0	0.0	0.0	0.699	0.019	0.0	0.0	0.175	3.378	0.006	0.0	0.0	0.061	4.73	0.21	0.0	0.442	0.479	69.595	1.027	0.0	2.344	1.769	87.838	0.761	0.01	1.622	1.187	89.865
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;scopos	species	885	Reads equally close to P. melaninogenica, P. scopos, and P. sp. HMT 313 and 314 were assigned one-fourth to each taxon.; 	1.324	0.187	0.009	0.453	0.303	93.243	0.874	0.091	2.048	0.928	97.297	0.052	0.0	0.132	0.161	54.73	0.761	0.063	1.772	0.858	97.297	0.0	0.0	0.0	0.0	0.699	0.121	0.0	0.29	0.343	63.514	0.051	0.0	0.161	0.101	61.486	1.023	0.228	2.194	0.927	99.324	1.324	0.133	2.831	1.219	98.649	0.989	0.096	2.058	1.048	96.622
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus clade_886	species	886		0.154	0.039	0.0	0.139	0.106	24.324	0.067	0.0	0.128	0.249	36.486	0.001	0.0	0.0	0.008	3.378	0.07	0.0	0.17	0.222	32.432	0.0	0.0	0.0	0.001	0.699	0.046	0.0	0.028	0.379	11.486	0.032	0.0	0.035	0.13	12.162	0.044	0.0	0.159	0.112	28.378	0.154	0.0	0.133	0.691	35.811	0.07	0.0	0.14	0.242	28.378
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;denticariosi	species	887	Reads equally close to V. atypica, V. denticariosi, V. dispar, V. parvula, and V. rogosae were assigned one-fifth to each taxon.; 	2.319	0.574	0.079	1.403	0.559	100.0	1.169	0.321	2.305	0.775	100.0	0.281	0.003	0.783	0.595	91.216	1.414	0.46	2.609	0.87	100.0	0.007	0.0	0.011	0.038	29.371	0.797	0.066	2.046	1.112	98.649	0.753	0.076	1.714	0.856	100.0	2.319	0.867	3.923	1.193	100.0	2.01	0.807	3.266	0.966	100.0	1.553	0.546	2.69	0.848	100.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_892	species	892	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;oris	species	893	Reads equally close to A. naeslundii, A. oris, and A. sp. HMT 169, 170, 171, and 175 were divided equally among taxa.; 	0.536	0.119	0.0	0.235	0.282	83.108	0.026	0.0	0.056	0.07	73.649	0.03	0.0	0.065	0.083	47.973	0.014	0.0	0.019	0.099	41.216	0.0	0.0	0.0	0.0	1.399	0.446	0.02	1.087	0.901	95.946	0.536	0.043	1.184	0.911	97.297	0.027	0.0	0.062	0.036	77.703	0.003	0.0	0.009	0.006	31.757	0.015	0.0	0.023	0.074	50.676
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia;sp._HMT_894	species	894		0.311	0.012	0.0	0.018	0.057	11.486	0.004	0.0	0.0	0.014	7.432	0.001	0.0	0.0	0.006	2.027	0.001	0.0	0.0	0.006	2.703	0.0	0.0	0.0	0.002	0.699	0.311	0.0	0.428	1.782	31.757	0.201	0.0	0.434	0.611	35.811	0.008	0.0	0.027	0.026	11.486	0.0	0.0	0.0	0.002	0.676	0.002	0.0	0.0	0.012	3.378
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;sp._HMT_898	species	898	Reads equally close to A. sp. HMT 458 and A. sp. HMT 898 were assigned half to each taxon.; Reads equally close to H. haemolyticus, H. sp. HMT 908, and Aggregatibacter sp. HMT 898 were assigned one-third to each taxon.; 	0.581	0.407	0.0	0.822	0.875	89.189	0.075	0.0	0.188	0.158	65.541	0.581	0.0	1.613	1.436	81.081	0.186	0.0	0.39	0.545	66.892	0.0	0.0	0.0	0.001	0.699	0.293	0.0	0.984	0.427	68.919	0.401	0.0	1.133	0.54	84.459	0.296	0.01	0.702	0.462	89.865	0.019	0.0	0.046	0.041	48.649	0.065	0.0	0.126	0.141	66.892
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp._HMT_902	species	902	Reads equally close to C. sp. HMT 335 and 902 were assigned half to each taxon.; 	0.081	0.003	0.0	0.0	0.02	5.405	0.001	0.0	0.0	0.004	4.73	0.003	0.0	0.0	0.027	2.703	0.003	0.0	0.0	0.034	4.054	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.191	0.236	23.649	0.081	0.0	0.161	0.253	25.676	0.007	0.0	0.015	0.029	13.514	0.0	0.0	0.0	0.003	1.351	0.0	0.0	0.0	0.002	1.351
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp._HMT_903	species	903	Reads equally close to C. ochraceae, C. sp. HMT 412, and C. sp. HMT 903 were assigned one-third to each taxon.; 	0.11	0.003	0.0	0.009	0.011	12.162	0.001	0.0	0.0	0.004	8.784	0.001	0.0	0.0	0.01	3.378	0.003	0.0	0.0	0.033	6.757	0.0	0.0	0.0	0.0	0.0	0.082	0.0	0.206	0.231	45.946	0.11	0.0	0.319	0.257	48.649	0.01	0.0	0.03	0.025	32.432	0.0	0.0	0.0	0.002	4.73	0.001	0.0	0.0	0.005	6.757
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;sp._HMT_908	species	908	Reads equally close to H. haemolyticus and H. sp. HMT 908 were assigned half to each taxon.; Reads equally close to H. haemolyticus, H. sp. HMT 908, and Aggregatibacter sp. HMT 898 were assigned one-third to each taxon.; 	3.534	1.427	0.033	3.877	2.094	93.243	0.334	0.0	0.721	0.582	87.162	3.534	0.173	10.109	4.592	95.946	0.332	0.0	0.62	0.928	81.757	0.0	0.0	0.0	0.0	0.699	0.092	0.0	0.205	0.26	61.486	0.106	0.0	0.22	0.33	57.432	0.391	0.01	1.004	0.463	89.865	0.021	0.0	0.051	0.043	45.946	0.26	0.0	0.651	0.705	76.351
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp._HMT_909	species	909	Reads equally close to L. hofstadii and L. sp. HMT 909 were assigned half to each taxon.; 	0.414	0.031	0.0	0.078	0.075	48.649	0.01	0.0	0.036	0.022	28.378	0.014	0.0	0.01	0.087	11.486	0.014	0.0	0.044	0.032	34.459	0.0	0.0	0.0	0.0	0.0	0.203	0.0	0.563	0.423	68.243	0.414	0.0	1.352	0.666	72.297	0.031	0.0	0.093	0.05	48.649	0.008	0.0	0.02	0.027	25.676	0.009	0.0	0.029	0.02	28.378
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Stomatobaculum;sp._HMT_910	species	910	Reads equally close to S. longum and S. sp. HMT 910 were assigned half to each taxon.; Reads equally close to S. longum, S. sp. HMT 097, and S. sp. HMT 910 were assigned one-third to each taxon.; 	0.307	0.047	0.0	0.117	0.08	64.189	0.134	0.0	0.317	0.216	85.811	0.007	0.0	0.018	0.023	22.297	0.251	0.0	0.624	0.399	85.811	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.048	0.062	35.135	0.02	0.0	0.045	0.07	31.081	0.106	0.0	0.251	0.144	89.189	0.271	0.0	0.628	0.436	87.838	0.307	0.016	0.828	0.463	91.216
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;sp._HMT_914	species	914		0.935	0.173	0.0	0.416	0.324	76.351	0.481	0.0	1.294	0.633	88.514	0.077	0.0	0.125	0.34	36.486	0.599	0.022	1.426	0.832	91.892	0.0	0.0	0.0	0.001	0.699	0.057	0.0	0.12	0.197	41.216	0.04	0.0	0.137	0.082	42.568	0.735	0.043	1.711	0.939	93.243	0.729	0.0	1.873	0.914	86.486	0.935	0.017	2.112	1.237	90.541
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;sp._HMT_916	species	916	Reads equally close to T. sp. HMT 286 and 916 were assigned half to each taxon.; 	0.149	0.022	0.0	0.054	0.043	46.622	0.024	0.0	0.061	0.056	41.216	0.005	0.0	0.001	0.019	10.135	0.097	0.0	0.294	0.209	60.135	0.0	0.0	0.0	0.001	0.699	0.143	0.0	0.295	0.282	69.595	0.149	0.0	0.482	0.215	66.216	0.042	0.0	0.119	0.053	64.189	0.047	0.0	0.078	0.186	37.838	0.075	0.0	0.22	0.183	53.378
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;sp._HMT_917	species	917		0.065	0.004	0.0	0.0	0.033	2.703	0.009	0.0	0.0	0.069	4.054	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.116	4.73	0.0	0.0	0.0	0.0	0.699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.0	0.321	6.081	0.032	0.0	0.0	0.188	6.757	0.065	0.0	0.0	0.371	6.757
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_919	species	919	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_920	species	920	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;sp._HMT_927	species	927		0.016	0.003	0.0	0.0	0.015	4.054	0.001	0.0	0.0	0.008	2.703	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.007	1.351	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.109	3.378	0.011	0.0	0.0	0.13	1.351	0.006	0.0	0.0	0.027	4.73	0.0	0.0	0.0	0.004	1.351	0.001	0.0	0.0	0.012	2.703
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;sp._HMT_930	species	930		2.873	0.508	0.0	0.833	2.045	48.649	0.148	0.0	0.356	0.385	43.919	2.873	0.0	9.598	5.508	58.108	0.116	0.0	0.401	0.263	44.595	0.0	0.0	0.0	0.001	0.699	0.062	0.0	0.176	0.202	26.351	0.029	0.0	0.057	0.086	29.054	0.218	0.0	0.556	0.468	56.757	0.011	0.0	0.04	0.032	21.622	0.115	0.0	0.31	0.379	33.784
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;sp._HMT_932	species	932	Reads equally close to K. denitrificans, K. sp. HMT 932, and Eikenella sp. HMT 011 were assigned one-third to each taxon.; 	0.091	0.012	0.0	0.025	0.047	28.378	0.005	0.0	0.016	0.013	23.649	0.001	0.0	0.001	0.005	10.135	0.003	0.0	0.006	0.016	14.865	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.139	0.162	58.784	0.091	0.0	0.243	0.173	67.568	0.014	0.0	0.045	0.036	32.432	0.002	0.0	0.003	0.006	10.811	0.003	0.0	0.009	0.009	16.216
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Oribacterium;parvum	species	934	Reads equally close to O. parvum and O. sinus were assigned half to each taxon.; 	1.231	0.12	0.0	0.309	0.194	83.108	0.392	0.08	0.711	0.375	97.973	0.017	0.0	0.037	0.06	32.432	0.498	0.099	0.96	0.394	96.622	0.0	0.0	0.0	0.001	1.399	0.01	0.0	0.013	0.071	16.216	0.008	0.0	0.019	0.044	22.297	1.231	0.273	2.636	1.435	100.0	0.612	0.197	1.167	0.444	97.973	0.558	0.107	1.228	0.497	97.973
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_936	species	936	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp._HMT_937	species	937	Reads equally close to C. periodontii, S. artemidis, S. dianae, S. infelix, and S. spp. HMT 126, 133, 137, 138, 146, 479, 481, 892, 919, 920, 936, and 937 were divided equally among taxa.; 	0.072	0.003	0.0	0.008	0.007	47.297	0.002	0.0	0.006	0.003	37.162	0.012	0.0	0.018	0.051	29.054	0.009	0.0	0.021	0.028	56.081	0.0	0.0	0.0	0.0	0.0	0.072	0.003	0.169	0.078	93.243	0.059	0.0	0.155	0.074	89.189	0.021	0.0	0.045	0.035	85.135	0.001	0.0	0.002	0.002	18.243	0.004	0.0	0.008	0.014	46.622
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;aurantiaca	species	943		0.179	0.047	0.0	0.028	0.201	12.838	0.11	0.0	0.227	0.349	18.243	0.006	0.0	0.0	0.029	6.081	0.085	0.0	0.068	0.354	14.865	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.019	3.378	0.001	0.0	0.0	0.015	0.676	0.179	0.0	0.558	0.607	19.595	0.138	0.0	0.128	0.492	15.541	0.165	0.0	0.135	0.68	15.541
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;sputorum	species	944		0.17	0.166	0.0	0.531	0.277	68.243	0.072	0.0	0.195	0.13	55.405	0.036	0.0	0.086	0.098	35.135	0.17	0.0	0.366	0.506	62.162	0.0	0.0	0.0	0.003	1.399	0.005	0.0	0.02	0.016	14.189	0.005	0.0	0.025	0.015	12.162	0.144	0.0	0.38	0.254	66.892	0.024	0.0	0.068	0.065	33.108	0.101	0.0	0.218	0.222	49.324
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;parahaemolyticus	species	945		1.051	0.581	0.0	1.108	1.693	62.838	0.465	0.0	0.915	1.84	55.405	0.851	0.0	2.676	2.483	52.027	1.051	0.0	3.328	2.35	70.27	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.121	0.129	25.676	0.046	0.0	0.08	0.221	27.027	0.386	0.0	0.96	1.087	61.486	0.021	0.0	0.048	0.071	23.649	0.546	0.0	1.093	1.538	55.405
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;pittmaniae	species	946		0.094	0.011	0.0	0.0	0.061	9.459	0.03	0.0	0.037	0.173	13.514	0.043	0.0	0.0	0.361	6.081	0.046	0.0	0.042	0.204	15.541	0.0	0.0	0.0	0.003	0.699	0.002	0.0	0.0	0.016	2.703	0.001	0.0	0.0	0.004	1.351	0.094	0.0	0.11	0.57	22.297	0.024	0.0	0.029	0.171	12.162	0.026	0.0	0.039	0.111	14.189
